eventid,Number Of Hostages Killed,Number Of Hostages Killed (US),Hours of Kidnapping,Days of Kidnapping,Country That Kidnappers Diverted To,Country of Kidnapping Resolution,Ransom Demanded?,Ransom Amount,Ransom Amount (US),Ransom Paid,Ransom Paid (US),Kidnapping Outcome,Number Released/Escaped/Rescued
201109130005,1.0,0.0,-99.0,,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201109190001,1.0,0.0,-99.0,,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201109190012,1.0,0.0,,4.0,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201109190016,1.0,0.0,,1.0,Unknown,Unknown,-9.0,,,,,Hostage(s) released by perpetrators,1.0
201109200012,2.0,0.0,-99.0,,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201109230023,1.0,0.0,,13.0,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201109250006,14.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201109260009,1.0,0.0,,5.0,Unknown,Unknown,1.0,1000000.0,0.0,0.0,0.0,Successful Rescue,1.0
201109260011,2.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201109270016,1.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,0.0
201109270017,2.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,0.0
201109270018,1.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,0.0
201109270019,9.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,5.0
201109270021,1.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,0.0
201109280001,3.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201109280012,3.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,0.0
201109290007,12.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201109300001,34.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Combination,4.0
201109300002,34.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201110010001,1.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201110010002,1.0,0.0,,18.0,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201110010003,-99.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,-99.0
201110010004,1.0,0.0,-99.0,,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201110010012,1.0,0.0,-99.0,,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201110020005,1.0,0.0,,1.0,Unknown,Unknown,-9.0,,,,,Hostage(s) released by perpetrators,1.0
201110020008,1.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201110030002,40.0,0.0,3.0,,Unknown,Unknown,-9.0,,,,,Hostage(s) released by perpetrators,40.0
201110030014,-99.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201110050010,1.0,0.0,,919.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201110080005,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201110080007,1.0,0.0,,1.0,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201110100006,4.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,4.0
201110100011,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201110110011,1.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201110120003,3.0,3.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,3.0
201110130004,2.0,0.0,,643.0,Unknown,Unknown,-9.0,,,,,Hostage(s) released by perpetrators,-99.0
201110130008,2.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201110150007,3.0,0.0,,1.0,Unknown,Unknown,-9.0,,,,,Combination,2.0
201110160001,3.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201110160007,-99.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201110170012,2.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201110180011,2.0,0.0,,5.0,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201110180017,18.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201110180018,20.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201110190008,1.0,0.0,,1.0,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201110200007,2.0,0.0,,32.0,Unknown,Unknown,1.0,166623.6,0.0,-99.0,0.0,Hostage(s) released by perpetrators,2.0
201110200009,1.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201110220011,3.0,0.0,,270.0,Unknown,Unknown,1.0,40000000.0,0.0,,,Hostage(s) released by perpetrators,3.0
201110240002,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201110240012,1.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201110250001,1.0,0.0,-99.0,,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201110250004,10.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201110260004,1.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201110260028,1.0,0.0,,3.0,Unknown,Unknown,1.0,79555.0,-99.0,79555.0,-99.0,Hostage(s) killed (not during rescue attempt),0.0
201110290001,3.0,0.0,,15.0,Unknown,Unknown,1.0,-99.0,0.0,-99.0,0.0,Hostage(s) killed (not during rescue attempt),0.0
201110310001,15.0,0.0,,5.0,Unknown,Unknown,1.0,-99.0,-99.0,-99.0,-99.0,Hostage(s) released by perpetrators,15.0
201111010030,5.0,0.0,-99.0,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201111010048,15.0,0.0,,5.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,15.0
201111020003,2.0,0.0,,2.0,Unknown,Unknown,0.0,,,,,Successful Rescue,2.0
201111020017,4.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111020022,3.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111020035,1.0,0.0,,13.0,Unknown,Unknown,-9.0,,,,,Hostage(s) released by perpetrators,1.0
201111030001,-99.0,-99.0,3.0,,Unknown,Unknown,0.0,,,,,Successful Rescue,-99.0
201111030037,1.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111040002,1.0,0.0,2.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201111040031,10.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111050009,2.0,0.0,,31.0,Unknown,Unknown,1.0,-99.0,0.0,-99.0,0.0,Hostage(s) released by perpetrators,2.0
201111050032,1.0,0.0,,56.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201111050039,1.0,0.0,-99.0,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201111060010,1.0,0.0,-99.0,0.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201111060013,1.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111090022,10.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111100017,3.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111110019,24.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Successful Rescue,24.0
201111130001,2.0,0.0,24.0,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201111130016,1.0,0.0,2.0,,Unknown,Unknown,0.0,,,,,Successful Rescue,1.0
201111140008,11.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111150010,2.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201111150012,1.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111150035,3.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111160060,1.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111190030,1.0,0.0,,874.0,Unknown,Somalia,0.0,,,,,Hostage(s) released by perpetrators,1.0
201111200023,2.0,0.0,,35.0,Unknown,Unknown,-9.0,,,,,Hostage(s) released by perpetrators,2.0
201111200039,9.0,0.0,-99.0,1.0,Unknown,Unknown,0.0,,,,,Combination,8.0
201111210048,1.0,0.0,,34.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201111220015,3.0,0.0,,2.0,Unknown,Unknown,-9.0,,,,,Hostage(s) released by perpetrators,3.0
201111230015,2.0,0.0,,4.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201111240017,2.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111240026,2.0,0.0,,1111.0,Unknown,Unknown,-9.0,,,,,Combination,1.0
201111240044,2.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201111250009,2.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201111250020,3.0,0.0,,2078.0,Unknown,Unknown,1.0,-99.0,0.0,4200000.0,0.0,Hostage(s) released by perpetrators,3.0
201111270045,2.0,0.0,-99.0,-99.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201111300006,1.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201111300022,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201111300026,2.0,0.0,3.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201111300036,1.0,0.0,6.0,,Unknown,Unknown,-9.0,,,,,Hostage(s) killed (not during rescue attempt),
201112010005,2.0,0.0,,,Unknown,Unknown,-9.0,-99.0,,-99.0,,Unknown,
201112010008,1.0,0.0,,1.0,Unknown,Unknown,-9.0,-99.0,0.0,-99.0,0.0,Hostage(s) released by perpetrators,1.0
201112050017,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,0.0,,Hostage(s) released by perpetrators,1.0
201112050036,6.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,-99.0,,-99.0,,Unknown,0.0
201112050055,1.0,0.0,,474.0,Unknown,Unknown,1.0,2000000.0,,100000.0,,Hostage(s) released by perpetrators,1.0
201112080003,3.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201112100045,6.0,0.0,-99.0,-99.0,Unknown,Unknown,-9.0,-99.0,0.0,-99.0,0.0,Unknown,
201112110026,1.0,0.0,-99.0,,Unknown,Unknown,-9.0,-99.0,0.0,-99.0,0.0,Hostage(s) killed (not during rescue attempt),0.0
201112110040,-99.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,-99.0
201112120027,2.0,0.0,4.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201112130025,5.0,0.0,,-99.0,Unknown,Unknown,-9.0,-99.0,,-99.0,,Unknown,
201112150006,3.0,0.0,-99.0,,Unknown,Unknown,-9.0,-99.0,0.0,-99.0,0.0,Combination,0.0
201112210037,1.0,0.0,,8.0,Unknown,Unknown,-9.0,-99.0,0.0,-99.0,0.0,Hostage(s) released by perpetrators,1.0
201112210042,1.0,0.0,,7.0,Unknown,Unknown,1.0,32000.0,,,,Successful Rescue,1.0
201112220022,16.0,0.0,,,Unknown,Unknown,0.0,,,,,Combination,
201112230019,23.0,0.0,-99.0,-99.0,Unknown,Unknown,0.0,,,,,Combination,
201112280008,2.0,0.0,-99.0,,Unknown,Unknown,,-99.0,,-99.0,,Combination,1.0
201112290014,11.0,0.0,-99.0,-99.0,Unknown,Unknown,0.0,,,,,Unknown,
201201010005,4.0,0.0,,15.0,Unknown,Unknown,0.0,,,,,Successful Rescue,4.0
201201030042,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201201050010,1.0,0.0,,115.0,Unknown,Unknown,1.0,30000000.0,0.0,0.0,0.0,Hostage(s) killed (not during rescue attempt),0.0
201201060024,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201201060034,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201201100010,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201201110003,3.0,0.0,,567.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,3.0
201201120003,1.0,0.0,,9.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201201150002,-99.0,0.0,3.0,,Unknown,Unknown,0.0,,,,,Successful Rescue,-99.0
201201150009,1.0,0.0,,13.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201201160020,1.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Successful Rescue,1.0
201201170001,4.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,2.0
201201170020,1.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201201190002,2.0,0.0,,1091.0,Unknown,Unknown,0.0,,,,,Combination,1.0
201201190003,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201201200037,1.0,1.0,,7.0,Unknown,Unknown,1.0,310000.0,-99.0,-99.0,-99.0,Hostage(s) released by perpetrators,1.0
201201210020,4.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201201210027,1.0,1.0,,976.0,Unknown,Unknown,1.0,-99.0,-99.0,-99.0,-99.0,Hostage(s) released by perpetrators,1.0
201201210032,1.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201201210034,5.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201201230015,4.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201201240025,3.0,0.0,,11.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,3.0
201201240030,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201201260012,1.0,0.0,,126.0,Unknown,Unknown,0.0,,,,,Attempted Rescue,0.0
201201260015,11.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Combination,5.0
201201270007,14.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201201270010,1.0,0.0,,30.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201201280007,1.0,0.0,,2.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201201290003,29.0,0.0,,10.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,29.0
201201290009,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201201300026,1.0,0.0,,28.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201201310003,6.0,0.0,,2.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,6.0
201201310010,3.0,0.0,,33.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201201310013,13.0,0.0,,463.0,Unknown,Unknown,0.0,,,,,Combination,13.0
201201310021,25.0,0.0,15.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,25.0
201202010003,2.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Combination,0.0
201202010005,11.0,0.0,,5.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,11.0
201202010017,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,0.0
201202020002,4.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201202020009,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201202030005,3.0,2.0,2.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,3.0
201202040016,1.0,0.0,,6.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201202050004,2.0,0.0,,5.0,Unknown,Unknown,1.0,1000000.0,0.0,0.0,0.0,Combination,0.0
201202080018,1.0,0.0,,22.0,Unknown,Unknown,-9.0,,,,,Hostage(s) released by perpetrators,1.0
201202090015,19.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,19.0
201202090024,4.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,-99.0
201202100004,4.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,4.0
201202100023,6.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201202150018,2.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Combination,1.0
201202170011,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201202190012,6.0,0.0,,2.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,6.0
201202190017,2.0,0.0,,18.0,Unknown,Unknown,-9.0,,,,,Hostage(s) released by perpetrators,2.0
201202200007,52.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,49.0
201202220005,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201202230037,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201202230038,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201202230039,2.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201202230040,2.0,0.0,,2.0,Unknown,Unknown,0.0,,,,,Successful Rescue,2.0
201202260004,1.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201202280029,11.0,0.0,,6.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,11.0
201202290012,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,1.0
201202290014,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201202290028,5.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203010031,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203020001,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203030016,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203030030,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203040008,73.0,0.0,,56.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,73.0
201203050001,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201203060035,2.0,0.0,,86.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201203070017,4.0,0.0,,266.0,Unknown,Unknown,1.0,2027372.0,0.0,-99.0,0.0,Hostage(s) released by perpetrators,4.0
201203090022,8.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203100010,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203120011,5.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203140007,4.0,0.0,,29.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,4.0
201203140009,1.0,0.0,,350.0,Unknown,Unknown,1.0,10000000.0,0.0,0.0,0.0,Hostage(s) released by perpetrators,1.0
201203140017,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201203160007,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203160010,10.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203170025,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203170027,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203180005,3.0,0.0,9.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201203180024,2.0,0.0,2.0,,Unknown,Unknown,0.0,,,,,Combination,1.0
201203200024,6.0,0.0,,2.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,6.0
201203200029,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,1.0
201203210035,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203220010,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201203220017,3.0,0.0,,-99.0,Unknown,Unknown,1.0,-99.0,0.0,0.0,0.0,Combination,1.0
201203230006,4.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Combination,3.0
201203230007,2.0,0.0,,5.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201203230014,1.0,0.0,,47.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201203240015,3.0,0.0,,33.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,3.0
201203240022,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203250003,6.0,0.0,,38.0,Unknown,Unknown,1.0,218956.16,0.0,-99.0,0.0,Hostage(s) released by perpetrators,6.0
201203250014,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201203250019,4.0,0.0,,-99.0,Unknown,Unknown,-9.0,,,,,Unknown,-99.0
201203260009,1.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201203280005,1.0,0.0,,1069.0,Unknown,Unknown,1.0,-99.0,0.0,0.0,0.0,Hostage(s) released by perpetrators,1.0
201203290002,5.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Successful Rescue,5.0
201203300005,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204010011,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204020002,11.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Successful Rescue,11.0
201204020005,7.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204020009,1.0,0.0,,218.0,Unknown,Unknown,-9.0,,,,,Hostage(s) released by perpetrators,1.0
201204020017,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204030037,2.0,0.0,,7.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,2.0
201204030038,29.0,0.0,,7.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,29.0
201204050003,6.0,0.0,,2.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,6.0
201204050014,7.0,0.0,,877.0,Unknown,Unknown,1.0,19297500.0,0.0,0.0,0.0,Combination,5.0
201204050026,9.0,0.0,,6.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,9.0
201204060016,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204060017,20.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204070018,1.0,0.0,,414.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201204090008,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204090010,36.0,0.0,,5.0,Unknown,Unknown,1.0,10000000.0,0.0,-99.0,0.0,Hostage(s) released by perpetrators,36.0
201204110019,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201204120008,10.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204140005,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204150001,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204150018,1.0,0.0,,9.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201204160013,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204210003,3.0,0.0,,84.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,3.0
201204210018,1.0,0.0,,12.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201204230010,3.0,0.0,1.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,3.0
201204240013,1.0,0.0,,5.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201204240024,1.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201204240025,1.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201204250034,5.0,0.0,,20.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,5.0
201204260010,16.0,0.0,,3.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,16.0
201204260029,2.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204270008,1.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201204280007,1.0,0.0,,31.0,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,1.0
201204280018,3.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201204280029,4.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201205020048,1.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201205020052,2.0,0.0,,26.0,Unknown,Unknown,1.0,184230.0,0.0,-99.0,0.0,Combination,1.0
201205040014,5.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201205050023,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201205050026,6.0,0.0,-99.0,,Unknown,Unknown,0.0,,,,,Hostage(s) released by perpetrators,6.0
201205060003,2.0,0.0,,1.0,Unknown,Unknown,0.0,,,,,Hostage(s) killed (not during rescue attempt),0.0
201205070012,1.0,0.0,,-99.0,Unknown,Unknown,0.0,,,,,Unknown,-99.0
201205070018,4.0,0.0,,23.0,Bangladesh,Bangladesh,0.0,,,,,Hostage(s) released by perpetrators,4.0
